ST,OCCPSTEM,RAC1P,SEX,JWMNP_ZSCORE,HICOV,ADJWAGPRPP,PWGTP,REP_RATIO,ST_CODE,NaN_Flag
Mississippi,STEM,Black or African American,Male,0.3256373730747389,0.8888888888888888,39496.19075829384,1178,0.8102152613818664,MS,0
Mississippi,STEM,Multi-racial and Other,Male,-0.4533285872001873,1.0,30699.311907582935,119,0.9013275427911963,MS,0
Mississippi,STEM,White,Female,-0.09816566114033848,1.0,36504.05509478673,1434,0.721938147653583,MS,0
Mississippi,STEM,White,Male,0.3922798129745602,0.9259259259259259,36144.998815165876,2745,1.263144439488156,MS,0
Mississippi,STEM-related,Black or African American,Female,-0.11046728290451754,1.0,29921.35663507109,3453,1.4853544392844573,MS,0
Mississippi,STEM-related,Black or African American,Male,-0.2635289867720427,1.0,281859.1795023696,366,0.16780562984674344,MS,0
Mississippi,STEM-related,Multi-racial and Other,Female,-0.0331975305264978,1.0,14960.678317535545,206,1.5724096077453436,MS,0
Mississippi,STEM-related,White,Female,0.011640848421845694,0.875,38299.336492890994,5725,1.9213064618052131,MS,0
Mississippi,STEM-related,White,Male,-0.01935807643642895,0.8666666666666667,29921.35663507109,1552,0.4760720616988675,MS,0
Missouri,Non-STEM,Asian,Female,-0.19089658242054183,0.9333333333333333,12242.456313416009,3587,0.8289923891897257,MO,0
Missouri,Non-STEM,Asian,Male,-0.08117399737267118,0.9166666666666666,20498.99661781285,2995,0.7754502410817032,MO,0
Missouri,Non-STEM,Black or African American,Female,-0.11055741959493837,0.7417218543046358,18221.330326944757,32210,1.0229145783986067,MO,0
Missouri,Non-STEM,Black or African American,Male,0.03780306996784693,0.7398373983739838,13779.881059751973,20874,1.0599457677350543,MO,0
Missouri,Non-STEM,Multi-racial and Other,Female,0.5168327370761232,0.8194444444444444,16740.847237880498,9064,0.9798596144642223,MO,0
Missouri,Non-STEM,Multi-racial and Other,Male,0.002550386401656134,0.7162162162162162,19929.580045095827,8743,1.023807804540411,MO,0
Missouri,Non-STEM,Native American or Hawaiian,Female,0.677082529651649,0.7142857142857143,45553.325817361896,1744,1.0703261616266497,MO,0
Missouri,Non-STEM,Native American or Hawaiian,Male,0.03046191527422796,0.7272727272727273,23687.72942502819,2389,1.0073165278274405,MO,0
Missouri,Non-STEM,White,Female,-0.052272802882935634,0.8521284540702017,20498.99661781285,147039,0.960254698428295,MO,0
Missouri,Non-STEM,White,Male,0.08459712208889052,0.7896995708154506,28470.828635851183,164749,1.0354615719084295,MO,0
Missouri,Not working,Black or African American,Male,,0.0,0.0,209,3.334630015703688,MO,1
Missouri,Not working,Multi-racial and Other,Female,,0.0,0.0,181,6.148171016772936,MO,1
Missouri,Not working,Native American or Hawaiian,Male,,1.0,0.0,311,41.203451958348126,MO,1
Missouri,Not working,White,Female,,0.0,0.0,421,0.8638918942942404,MO,1
Missouri,Not working,White,Male,,0.6666666666666666,0.0,130,0.2567307881409123,MO,1
Missouri,STEM,Asian,Female,0.11925654388444583,1.0,569.4165727170237,425,1.664436153455811,MO,0
Missouri,STEM,Asian,Male,-0.04872442356014095,1.0,45553.325817361896,954,4.185665583376287,MO,0
Missouri,STEM,Black or African American,Female,0.05321949482505382,1.0,71746.48816234499,475,0.25562380598235557,MO,0
Missouri,STEM,Black or African American,Male,1.1266656349007849,1.0,47830.99210822999,676,0.5816794295576605,MO,0
Missouri,STEM,Multi-racial and Other,Female,-0.06892017415843457,0.8,32798.39458850057,791,1.4490370460570419,MO,0
Missouri,STEM,Multi-racial and Other,Male,-0.25567936870004554,0.875,24541.85428410372,901,1.787894104389781,MO,0
Missouri,STEM,Native American or Hawaiian,Female,-0.0755550132891152,1.0,16399.197294250283,15,0.1559983350294592,MO,0
Missouri,STEM,White,Female,0.22143028816501265,0.9473684210526315,39859.16009019166,6396,0.7078176684636248,MO,0
Missouri,STEM,White,Male,0.1342468159710244,0.9692307692307692,54663.99098083428,12582,1.3400466687781363,MO,0
Missouri,STEM-related,Asian,Female,-0.5977617345935746,1.0,6832.998872604285,914,2.7701341004273736,MO,0
Missouri,STEM-related,Asian,Male,-0.302325947681894,1.0,25339.037485907556,448,1.5211447877133133,MO,0
Missouri,STEM-related,Black or African American,Female,1.5459997562134409,0.9375,24712.679255918825,3163,1.3172956760310093,MO,0
Missouri,STEM-related,Black or African American,Male,-0.008287589888778868,1.0,1138.8331454340475,661,0.4401643413158855,MO,0
Missouri,STEM-related,Multi-racial and Other,Female,0.11071509294287715,0.8333333333333334,15943.664036076665,495,0.7017535065753663,MO,0
Missouri,STEM-related,Multi-racial and Other,Male,-0.5754201768416884,0.0,38720.32694475761,78,0.11978101564173398,MO,0
Missouri,STEM-related,Native American or Hawaiian,Female,0.8462437300476244,1.0,12527.164599774522,96,0.7726384634087915,MO,0
Missouri,STEM-related,White,Female,0.24757511601560808,0.9609756097560975,44983.90924464487,20469,1.7530163124694953,MO,0
Missouri,STEM-related,White,Male,-0.08511050621098117,0.9393939393939394,45553.325817361896,3674,0.30282085533097053,MO,0
Montana,Non-STEM,Asian,Female,2.0569063701340413,1.0,28089.5935828877,58,1.167236396407595,MT,0
Montana,Non-STEM,Asian,Male,-0.03168127909669805,0.0,11884.05882352941,209,0.28767972505800393,MT,0
Montana,Non-STEM,Black or African American,Female,-0.12731849707110174,1.0,12964.42780748663,1270,1.167236396407595,MT,0
Montana,Non-STEM,Black or African American,Male,-0.6054631445111798,1.0,25928.85561497326,848,1.1672363964075951,MT,0
Montana,Non-STEM,Multi-racial and Other,Female,-0.14250770631845458,1.0,5401.844919786096,2242,1.1672363964075951,MT,0
Montana,Non-STEM,Multi-racial and Other,Male,-0.9830736675131667,1.0,15557.313368983958,710,1.167236396407595,MT,0
