ST,OCCPSTEM,SEX,RAC1P,JWMNP_ZSCORE,HICOV,ADJWAGPRPP,PWGTP,REP_RATIO,ST_CODE,NaN_Flag
Pennsylvania,STEM,Male,Some Other Race alone,-0.3073898339412398,1.0,74979.8350515464,552,0.4753524414636918,PA,0
Pennsylvania,STEM,Female,Two or More Races,-0.9118118487752218,1.0,33324.37113402062,317,0.3099546018706732,PA,0
Pennsylvania,STEM,Male,Two or More Races,-0.4940382209042167,1.0,56234.876288659805,1183,0.9784460578098754,PA,0
Pennsylvania,STEM,Female,White alone,0.22931234834876996,0.9781021897810219,37489.9175257732,14401,0.569971648368364,PA,0
Pennsylvania,STEM,Male,White alone,0.2554057699342187,0.9715099715099715,45716.87164948453,40727,1.5199400396786737,PA,0
Pennsylvania,STEM-related,Female,Asian alone,0.11788747368157719,1.0,34886.451030927834,1261,1.085723323507153,PA,0
Pennsylvania,STEM-related,Male,Asian alone,-0.09691322189448981,1.0,51027.943298969076,145,0.11244709276590084,PA,0
Pennsylvania,STEM-related,Female,Black or African American alone,0.19062931547189593,0.9285714285714286,31241.597938144332,3270,0.8068251404063692,PA,0
Pennsylvania,STEM-related,Male,Black or African American alone,-0.4846644103747916,1.0,41134.77061855671,1072,0.24388607913077257,PA,0
Pennsylvania,STEM-related,Female,Some Other Race alone,-0.6416128209775049,1.0,12496.639175257736,306,0.446833681792713,PA,0
Pennsylvania,STEM-related,Female,Two or More Races,-0.7257176873998924,0.8333333333333334,17391.15618556701,548,0.6347507377843666,PA,0
Pennsylvania,STEM-related,Female,White alone,0.2270398277749854,0.9591346153846154,41655.463917525776,42431,1.9894255885823349,PA,0
Pennsylvania,STEM-related,Male,White alone,0.044197089722517444,0.9666666666666667,37489.9175257732,9456,0.41805683477375305,PA,0
Rhode Island,Non-STEM,Female,Asian alone,-0.4245636643286669,1.0,7179.7077986179675,1107,0.8616150931331159,RI,0
Rhode Island,Non-STEM,Male,Asian alone,-0.1230766818733523,0.9166666666666666,31411.22161895361,921,0.42868190717178484,RI,0
Rhode Island,Non-STEM,Female,Black or African American alone,-0.19435378171119974,0.8823529411764706,20940.81441263574,4217,0.9960607264441073,RI,0
Rhode Island,Non-STEM,Male,Black or African American alone,0.5802577923018654,0.88,15954.90621915104,4514,1.170613459866492,RI,0
Rhode Island,Non-STEM,Female,Some Other Race alone,-0.15990017631442535,1.0,22436.58687068115,1477,1.1337679214575793,RI,0
Rhode Island,Non-STEM,Male,Some Other Race alone,-0.009943261157240915,0.7777777777777778,24929.540967423494,1834,0.9930180783511312,RI,0
Rhode Island,Non-STEM,Female,Two or More Races,0.2581616724137977,0.9,23433.76850937809,1069,1.0587020208098814,RI,0
Rhode Island,Non-STEM,Male,Two or More Races,0.3802041883194186,0.9333333333333333,24929.540967423494,3367,1.1706134598664917,RI,0
Rhode Island,Non-STEM,Female,White alone,-0.000297687551441095,0.9574468085106383,19943.6327739388,21893,0.9598232454536199,RI,0
Rhode Island,Non-STEM,Male,White alone,-0.01662398628129325,0.9198113207547169,23932.359328726558,27462,1.0365777846339792,RI,0
Rhode Island,Not working,Male,Some Other Race alone,,0.0,0.0,293,25.212611057070497,RI,1
Rhode Island,Not working,Male,White alone,,1.0,0.0,134,0.8038350012773219,RI,1
Rhode Island,STEM,Female,Asian alone,2.3060966453070164,1.0,17949.26949654492,208,1.9681556217934548,RI,0
Rhode Island,STEM,Male,Asian alone,-0.24993279455279627,1.0,42380.21964461995,1472,8.329400736391396,RI,0
Rhode Island,STEM,Female,Black or African American alone,-0.3417943474293222,1.0,19794.055528134257,89,0.2555657467548898,RI,0
Rhode Island,STEM,Female,Some Other Race alone,-0.2044340261276667,0.0,24032.07749259625,48,0.4479353425236856,RI,0
Rhode Island,STEM,Male,Some Other Race alone,0.5780627128341691,1.0,36397.12981243831,35,0.23038610957448466,RI,0
Rhode Island,STEM,Female,White alone,-0.31526881731399714,0.9166666666666666,41532.61525172755,973,0.518596104094266,RI,0
Rhode Island,STEM,Male,White alone,0.4813478157351797,1.0,53847.80848963476,2757,1.2651351533296165,RI,0
Rhode Island,STEM-related,Female,Asian alone,-0.16105189251991556,1.0,55842.17176702863,189,1.7925468637174635,RI,0
Rhode Island,STEM-related,Male,Asian alone,-0.6857996100046903,1.0,27572.07230997039,122,0.6919558604558677,RI,0
Rhode Island,STEM-related,Female,Black or African American alone,0.5182188090090979,0.6666666666666666,17949.26949654492,650,1.8708484547298683,RI,0
